Station, StationDesc, DateTime, Sample_Date, Sample_Time, RoundedDepth_m,Salinity_ppt,Temp_C,DO_mgL,pH,Turbidity_ntu,Chl_ugL
XFG4618, Harris Creek MD DNR Profiler, 2016-06-24 23:02:00.0, 06/24/2016, 23:02:00,2,13.16,26.33,7.02,7.62,4.5, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-24 23:04:00.0, 06/24/2016, 23:04:00,1.5,13.14,26.32,7.02,7.63,4.8, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-24 23:06:00.0, 06/24/2016, 23:06:00,1,13.13,26.32,7.02,7.64,4.7, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-24 23:08:00.0, 06/24/2016, 23:08:00,0.5,13.13,26.31,7.01,7.64,4.4, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 00:02:00.0, 06/25/2016, 00:02:00,2,13.19,26.46,7.22,7.76,4.2, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 00:04:00.0, 06/25/2016, 00:04:00,1.5,13.18,26.46,7.22,7.75,4.3, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 00:06:00.0, 06/25/2016, 00:06:00,1,13.18,26.45,7.24,7.75,3.9, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 00:08:00.0, 06/25/2016, 00:08:00,0.5,13.17,26.41,7.2,7.76,4.1, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 01:02:00.0, 06/25/2016, 01:02:00,2,13.17,26.37,7.01,7.7,3.8, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 01:04:00.0, 06/25/2016, 01:04:00,1.5,13.18,26.38,7.01,7.72,3.8, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 01:06:00.0, 06/25/2016, 01:06:00,1,13.17,26.37,6.94,7.7,3.9, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 01:08:00.0, 06/25/2016, 01:08:00,0.5,13.15,26.38,6.99,7.71,3.7, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 02:02:00.0, 06/25/2016, 02:02:00,2,13.17,26.27,6.79,7.65,4, 0.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 02:04:00.0, 06/25/2016, 02:04:00,1.5,13.17,26.27,6.85,7.66,4, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 02:06:00.0, 06/25/2016, 02:06:00,1,13.16,26.23,6.91,7.68,3.8, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 02:08:00.0, 06/25/2016, 02:08:00,0.5,13.15,26.2,6.96,7.68,3.7, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 03:02:00.0, 06/25/2016, 03:02:00,2,13.22,26.01,6.39,7.54,4.6, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 03:04:00.0, 06/25/2016, 03:04:00,1.5,13.15,26.06,6.84,7.59,3.9, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 03:06:00.0, 06/25/2016, 03:06:00,1,13.14,26.08,6.89,7.61,3.9, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 03:08:00.0, 06/25/2016, 03:08:00,0.5,13.14,26.05,6.93,7.61,3.8, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 04:02:00.0, 06/25/2016, 04:02:00,2,13.24,25.78,6.6,7.55,3.6, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 04:04:00.0, 06/25/2016, 04:04:00,1.5,13.25,25.77,6.61,7.56,3.4, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 04:06:00.0, 06/25/2016, 04:06:00,1,13.25,25.78,6.63,7.55,3.7, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 04:08:00.0, 06/25/2016, 04:08:00,0.5,13.25,25.77,6.61,7.55,3.3, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 05:02:00.0, 06/25/2016, 05:02:00,2,13.26,25.81,6.38,7.5,3.7, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 05:04:00.0, 06/25/2016, 05:04:00,1.5,13.28,25.8,6.38,7.5,4.1, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 05:06:00.0, 06/25/2016, 05:06:00,1,13.27,25.78,6.45,7.51,4.1, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 05:08:00.0, 06/25/2016, 05:08:00,0.5,13.28,25.75,6.5,7.53,3.9, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 06:02:00.0, 06/25/2016, 06:02:00,2,13.29,25.62,6.53,7.53,4, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 06:04:00.0, 06/25/2016, 06:04:00,1.5,13.29,25.62,6.55,7.53,4.1, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 06:06:00.0, 06/25/2016, 06:06:00,1,13.29,25.62,6.54,7.53,3.9, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 06:08:00.0, 06/25/2016, 06:08:00,0.5,13.29,25.63,6.55,7.53,4.1, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 07:02:00.0, 06/25/2016, 07:02:00,2,13.3,25.6,6.42,7.51,4.2, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 07:04:00.0, 06/25/2016, 07:04:00,1.5,13.3,25.61,6.44,7.51,3.6, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 07:07:00.0, 06/25/2016, 07:07:00,1,13.29,25.61,6.43,7.51,4.1, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 07:09:00.0, 06/25/2016, 07:09:00,0.5,13.3,25.61,6.46,7.51,3.8, 0.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 08:02:00.0, 06/25/2016, 08:02:00,2.5,13.29,25.64,6.47,7.52,3.9, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 08:04:00.0, 06/25/2016, 08:04:00,1.5,13.29,25.65,6.49,7.52,3.3, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 08:06:00.0, 06/25/2016, 08:06:00,1,13.29,25.66,6.47,7.52,3.5, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 08:08:00.0, 06/25/2016, 08:08:00,0.5,13.29,25.67,6.52,7.53,3.7, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 09:02:00.0, 06/25/2016, 09:02:00,2.5,13.31,25.66,6.53,7.53,6.6, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 09:04:00.0, 06/25/2016, 09:04:00,1.5,13.26,25.84,6.55,7.53,3.4, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 09:06:00.0, 06/25/2016, 09:06:00,1,13.25,25.86,6.53,7.53,3.3, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 09:08:00.0, 06/25/2016, 09:08:00,0.5,13.24,25.93,6.53,7.53,3.1, 0.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 10:02:00.0, 06/25/2016, 10:02:00,2,13.3,25.83,6.76,7.57,4.1, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 10:05:00.0, 06/25/2016, 10:05:00,1.5,13.29,25.95,6.78,7.58,4, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 10:07:00.0, 06/25/2016, 10:07:00,1,13.29,26.07,6.82,7.58,3.7, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 10:09:00.0, 06/25/2016, 10:09:00,0.5,13.29,26.09,6.82,7.59,3.6, 0.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 11:02:00.0, 06/25/2016, 11:02:00,2.5,13.32,25.77,6.81,7.58,5.1, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 11:04:00.0, 06/25/2016, 11:04:00,1.5,13.26,26.09,6.83,7.59,4, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 11:06:00.0, 06/25/2016, 11:06:00,1,13.23,26.26,6.85,7.61,3.5, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 11:08:00.0, 06/25/2016, 11:08:00,0.5,13.26,26.61,6.79,7.64,3.1, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 12:02:00.0, 06/25/2016, 12:02:00,2,13.32,25.78,6.88,7.59,5.9, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 12:04:00.0, 06/25/2016, 12:04:00,1.5,13.22,26.26,6.9,7.61,4.3, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 12:06:00.0, 06/25/2016, 12:06:00,1,13.23,26.63,6.95,7.64,3.3, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 12:08:00.0, 06/25/2016, 12:08:00,0.5,13.23,26.79,6.99,7.66,3.1, 0.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 13:02:00.0, 06/25/2016, 13:02:00,2.5,13.31,25.85,6.89,7.61,6.9, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 13:04:00.0, 06/25/2016, 13:04:00,1.5,13.21,26.92,7.06,7.64,3, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 13:06:00.0, 06/25/2016, 13:06:00,1,13.27,27.01,7.06,7.65,3.4, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 13:08:00.0, 06/25/2016, 13:08:00,0.5,13.25,27.06,7.08,7.66,3.1, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 14:02:00.0, 06/25/2016, 14:02:00,2.5,13.27,25.91,7.03,7.61,7.6, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 14:04:00.0, 06/25/2016, 14:04:00,1.5,13.21,26.62,7.27,7.63,4.3, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 14:06:00.0, 06/25/2016, 14:06:00,1,13.21,27.01,7.23,7.64,3.9, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 14:08:00.0, 06/25/2016, 14:08:00,0.5,13.24,27.13,7.27,7.67,3.1, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 15:02:00.0, 06/25/2016, 15:02:00,2.5,13.25,26.03,7.07,7.6,7.4, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 15:04:00.0, 06/25/2016, 15:04:00,1.5,13.18,26.6,7.29,7.63,4.1, 3.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 15:06:00.0, 06/25/2016, 15:06:00,1,13.22,26.9,7.37,7.65,3.6, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 15:08:00.0, 06/25/2016, 15:08:00,0.5,13.25,27.06,7.39,7.67,3.3, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 16:02:00.0, 06/25/2016, 16:02:00,2.5,13.26,26.12,7.04,7.6,5.7, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 16:04:00.0, 06/25/2016, 16:04:00,1.5,13.23,26.43,7.22,7.63,4.7, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 16:06:00.0, 06/25/2016, 16:06:00,1,13.24,26.87,7.45,7.67,3.6, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 16:08:00.0, 06/25/2016, 16:08:00,0.5,13.28,27.15,7.73,7.74,3.1, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 17:02:00.0, 06/25/2016, 17:02:00,2.5,13.3,25.9,6.81,7.58,4.9, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 17:04:00.0, 06/25/2016, 17:04:00,1.5,13.31,26.07,6.92,7.57,4.2, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 17:06:00.0, 06/25/2016, 17:06:00,1,13.29,26.81,7.65,7.68,3.2, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 17:09:00.0, 06/25/2016, 17:09:00,0.5,13.3,26.79,7.69,7.71,3.1, 3.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 18:02:00.0, 06/25/2016, 18:02:00,2,13.33,26.18,7.15,7.64,4.2, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 18:04:00.0, 06/25/2016, 18:04:00,1.5,13.31,26.29,7.42,7.66,3.5, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 18:06:00.0, 06/25/2016, 18:06:00,1,13.34,26.31,7.53,7.68,3.5, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 18:08:00.0, 06/25/2016, 18:08:00,0.5,13.32,26.35,7.64,7.71,3.2, 3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 19:02:00.0, 06/25/2016, 19:02:00,2,13.36,26.42,7.69,7.73,3.6, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 19:04:00.0, 06/25/2016, 19:04:00,1.5,13.37,26.48,7.85,7.77,3.7, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 19:06:00.0, 06/25/2016, 19:06:00,1,13.35,26.52,7.92,7.78,3.3, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 19:08:00.0, 06/25/2016, 19:08:00,0.5,13.36,26.51,7.96,7.8,2.8, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 20:02:00.0, 06/25/2016, 20:02:00,2,13.36,26.45,7.68,7.74,3.6, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 20:04:00.0, 06/25/2016, 20:04:00,1.5,13.34,26.45,7.61,7.73,3.4, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 20:06:00.0, 06/25/2016, 20:06:00,1,13.37,26.42,7.62,7.73,3.2, 3.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 20:08:00.0, 06/25/2016, 20:08:00,0.5,13.36,26.39,7.66,7.74,3.4, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 21:02:00.0, 06/25/2016, 21:02:00,2,13.36,26.3,7.46,7.69,3.7, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 21:04:00.0, 06/25/2016, 21:04:00,1.5,13.36,26.3,7.42,7.69,3.2, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 21:06:00.0, 06/25/2016, 21:06:00,1,13.36,26.28,7.39,7.68,3.6, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 21:09:00.0, 06/25/2016, 21:09:00,0.5,13.36,26.26,7.39,7.68,4.7, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 22:02:00.0, 06/25/2016, 22:02:00,2,13.35,26.1,7.16,7.62,4, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 22:04:00.0, 06/25/2016, 22:04:00,1.5,13.34,26.1,7.12,7.61,3.3, 2.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 22:07:00.0, 06/25/2016, 22:07:00,1,13.35,26.21,7.38,7.63,3.2, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 22:09:00.0, 06/25/2016, 22:09:00,0.5,13.32,26.22,7.56,7.67,3, 2.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 23:02:00.0, 06/25/2016, 23:02:00,2,13.33,26.19,7.39,7.66,3.1, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 23:04:00.0, 06/25/2016, 23:04:00,1.5,13.29,26.26,7.6,7.7,3.4, 2.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 23:06:00.0, 06/25/2016, 23:06:00,1,13.28,26.29,7.59,7.71,3.3, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-25 23:09:00.0, 06/25/2016, 23:09:00,0.5,13.29,26.28,7.6,7.72,3.3, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 00:02:00.0, 06/26/2016, 00:02:00,2,13.28,26.3,7.01,7.64,4.1, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 00:04:00.0, 06/26/2016, 00:04:00,1.5,13.22,26.36,7.19,7.66,4.1, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 00:06:00.0, 06/26/2016, 00:06:00,1,13.21,26.37,7.2,7.66,4.8, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 00:08:00.0, 06/26/2016, 00:08:00,0.5,13.22,26.35,7.18,7.66,4.6, 2.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 01:02:00.0, 06/26/2016, 01:02:00,2,13.22,26.3,6.85,7.6,4.5, 0.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 01:04:00.0, 06/26/2016, 01:04:00,1.5,13.2,26.31,6.96,7.61,4.3, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 01:06:00.0, 06/26/2016, 01:06:00,1,13.21,26.3,6.98,7.61,4.4, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 01:08:00.0, 06/26/2016, 01:08:00,0.5,13.21,26.29,6.98,7.62,4.3, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 02:02:00.0, 06/26/2016, 02:02:00,2,13.24,26.23,6.61,7.58,4.4, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 02:04:00.0, 06/26/2016, 02:04:00,1.5,13.22,26.23,6.86,7.59,4.2, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 02:06:00.0, 06/26/2016, 02:06:00,1,13.23,26.23,6.88,7.6,4, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 02:08:00.0, 06/26/2016, 02:08:00,0.5,13.22,26.21,6.89,7.6,3.9, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 03:02:00.0, 06/26/2016, 03:02:00,2,13.25,26.14,6.55,7.56,3.9, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 03:04:00.0, 06/26/2016, 03:04:00,1.5,13.26,26.12,6.59,7.56,4.1, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 03:06:00.0, 06/26/2016, 03:06:00,1,13.26,26.12,6.48,7.55,4.5, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 03:08:00.0, 06/26/2016, 03:08:00,0.5,13.23,26.09,6.84,7.57,3.5, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 04:02:00.0, 06/26/2016, 04:02:00,2,13.29,25.97,6.57,7.55,3.7, 0.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 04:04:00.0, 06/26/2016, 04:04:00,1.5,13.28,26.03,6.7,7.56,3.9, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 04:06:00.0, 06/26/2016, 04:06:00,1,13.28,26.02,6.71,7.57,3.5, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 04:08:00.0, 06/26/2016, 04:08:00,0.5,13.26,26.03,6.97,7.6,3.3, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 05:02:00.0, 06/26/2016, 05:02:00,2,13.31,25.84,6.83,7.59,3.5, 0.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 05:04:00.0, 06/26/2016, 05:04:00,1.5,13.31,25.85,6.86,7.59,3.4, 0.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 05:06:00.0, 06/26/2016, 05:06:00,1,13.32,25.85,6.9,7.6,3.2, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 05:08:00.0, 06/26/2016, 05:08:00,0.5,13.33,25.86,6.93,7.61,3.2, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 06:02:00.0, 06/26/2016, 06:02:00,2.5,13.36,25.88,6.79,7.57,3.8, 0.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 06:04:00.0, 06/26/2016, 06:04:00,1.5,13.35,25.88,6.79,7.58,3.4, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 06:06:00.0, 06/26/2016, 06:06:00,1,13.35,25.88,6.8,7.58,3.9, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 06:08:00.0, 06/26/2016, 06:08:00,0.5,13.35,25.87,6.8,7.58,3.7, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 07:02:00.0, 06/26/2016, 07:02:00,2,13.33,25.91,6.73,7.54,4.2, 1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 07:04:00.0, 06/26/2016, 07:04:00,1.5,13.34,25.91,6.74,7.54,3.6, 0.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 07:06:00.0, 06/26/2016, 07:06:00,1,13.34,25.92,6.74,7.55,4.1, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 07:09:00.0, 06/26/2016, 07:09:00,0.5,13.31,25.94,6.73,7.55,3.8, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 08:02:00.0, 06/26/2016, 08:02:00,2,13.35,25.9,6.62,7.52,4, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 08:04:00.0, 06/26/2016, 08:04:00,1.5,13.34,25.92,6.62,7.52,4.6, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 08:06:00.0, 06/26/2016, 08:06:00,1,13.32,25.97,6.63,7.52,4.4, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 08:08:00.0, 06/26/2016, 08:08:00,0.5,13.33,25.97,6.65,7.53,4.6, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 09:02:00.0, 06/26/2016, 09:02:00,2.5,13.35,25.82,6.64,7.56,9.7, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 09:04:00.0, 06/26/2016, 09:04:00,1.5,13.34,25.96,6.84,7.56,5.6, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 09:06:00.0, 06/26/2016, 09:06:00,1,13.35,26.05,6.84,7.57,3.2, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 09:08:00.0, 06/26/2016, 09:08:00,0.5,13.35,26.14,6.81,7.57,3, 0.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 10:02:00.0, 06/26/2016, 10:02:00,2.5,13.3,25.87,6.67,7.57,4.5, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 10:04:00.0, 06/26/2016, 10:04:00,1.5,13.3,26.12,6.84,7.58,3.4, 1.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 10:06:00.0, 06/26/2016, 10:06:00,1,13.31,26.29,6.9,7.59,3, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 10:08:00.0, 06/26/2016, 10:08:00,0.5,13.31,26.41,6.93,7.59,2.7, 1.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 11:02:00.0, 06/26/2016, 11:02:00,2.5,13.31,25.98,6.81,7.6,4.7, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 11:04:00.0, 06/26/2016, 11:04:00,1.5,13.31,26.24,7.08,7.61,4.1, 2.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 11:06:00.0, 06/26/2016, 11:06:00,1,13.27,26.44,7.09,7.63,3.9, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 11:08:00.0, 06/26/2016, 11:08:00,0.5,13.21,26.87,7.05,7.62,3.2, 0.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 12:02:00.0, 06/26/2016, 12:02:00,2.5,13.33,26.13,6.98,7.61,5.7, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 12:04:00.0, 06/26/2016, 12:04:00,1.5,13.25,26.44,7.1,7.61,4.9, 1.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 12:06:00.0, 06/26/2016, 12:06:00,1,13.24,26.69,7.12,7.62,3.9, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 12:08:00.0, 06/26/2016, 12:08:00,0.5,13.2,27.19,7.13,7.64,3.5, 0.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 13:02:00.0, 06/26/2016, 13:02:00,2.5,13.32,26.11,6.97,7.6,7.3, 3.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 13:04:00.0, 06/26/2016, 13:04:00,1.5,13.24,26.65,7.15,7.6,4.5, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 13:06:00.0, 06/26/2016, 13:06:00,1,13.2,26.97,7.29,7.63,5.6, 1.3
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 13:08:00.0, 06/26/2016, 13:08:00,0.5,13.2,27.14,7.32,7.65,4.8, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 14:02:00.0, 06/26/2016, 14:02:00,2.5,13.3,26.19,7.04,7.64,6.7, 1.7
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 14:04:00.0, 06/26/2016, 14:04:00,1.5,13.24,26.64,7.35,7.63,4.5, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 14:06:00.0, 06/26/2016, 14:06:00,1,13.2,27.17,7.53,7.66,4.2, 2.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 14:08:00.0, 06/26/2016, 14:08:00,0.5,13.18,27.66,7.6,7.69,3.5, 1.6
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 15:02:00.0, 06/26/2016, 15:02:00,2.5,13.31,26.26,6.96,7.62,7, 0.8
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 15:04:00.0, 06/26/2016, 15:04:00,1.5,13.23,26.87,7.49,7.65,5.1, 1.2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 15:06:00.0, 06/26/2016, 15:06:00,1,13.18,27.43,7.64,7.67,10.3, 2
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 15:08:00.0, 06/26/2016, 15:08:00,0.5,13.09,28.26,7.64,7.68,3.2, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 16:02:00.0, 06/26/2016, 16:02:00,2.5,13.29,26.51,7.6,7.71,5.6, 0.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 16:04:00.0, 06/26/2016, 16:04:00,1.5,13.23,27.13,7.8,7.72,4.3, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 16:06:00.0, 06/26/2016, 16:06:00,1,13.17,27.92,7.81,7.73,3.5, 1.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 16:08:00.0, 06/26/2016, 16:08:00,0.5,13.16,28,7.79,7.74,3.6, 2.5
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 17:02:00.0, 06/26/2016, 17:02:00,2,13.29,26.84,7.63,7.74,3.8, 1.4
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 17:04:00.0, 06/26/2016, 17:04:00,1.5,13.21,28.03,7.9,7.75,5, 2.9
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 17:06:00.0, 06/26/2016, 17:06:00,1,13.18,28.23,7.91,7.75,3.8, 2.1
XFG4618, Harris Creek MD DNR Profiler, 2016-06-26 17:08:00.0, 06/26/2016, 17:08:00,0.5,13.18,28.26,7.88,7.76,3.5, 2
